datetime,open,high,low,close,volume
2026-06-11 20:00:00,2209.89,2212.63,2198.52,2204.92,3841
2026-06-11 21:00:00,2204.92,2205.74,2202.4,2202.64,3922
2026-06-11 22:00:00,2202.64,2203.13,2200.35,2201.88,6045
2026-06-11 23:00:00,2201.88,2202.28,2200.4,2201.67,2968
2026-06-12 00:00:00,2201.67,2208.46,2200.86,2203.67,6407
2026-06-12 01:00:00,2203.67,2208.54,2201.17,2204.26,5985
2026-06-12 02:00:00,2204.26,2204.74,2189.71,2200.05,2735
2026-06-12 03:00:00,2200.05,2202.09,2199.03,2201.28,4214
2026-06-12 04:00:00,2201.28,2205.27,2200.69,2203.25,3208
2026-06-12 05:00:00,2203.25,2209.48,2203.15,2205.05,2645
2026-06-12 06:00:00,2205.05,2210.33,2204.94,2208.51,2975
2026-06-12 07:00:00,2208.51,2223.5,2206.89,2211.19,5423
2026-06-12 08:00:00,2211.19,2219.62,2211.07,2214.56,9726
2026-06-12 09:00:00,2214.56,2216.97,2210.47,2214.06,7381
2026-06-12 10:00:00,2214.06,2214.18,2198.91,2202.01,10392
2026-06-12 11:00:00,2202.01,2208.24,2201.51,2205.14,12020
2026-06-12 12:00:00,2205.14,2208.9,2204.23,2206.67,10733
2026-06-12 13:00:00,2206.67,2210.07,2206.25,2208.66,14163
2026-06-12 14:00:00,2208.66,2209.15,2195.31,2199.41,6828
2026-06-12 15:00:00,2199.41,2199.71,2186.39,2191.61,10513
2026-06-12 16:00:00,2191.61,2206.31,2191.34,2199.24,4512
2026-06-12 17:00:00,2199.24,2199.92,2196.68,2198.97,7708
2026-06-12 18:00:00,2198.97,2207.18,2198.57,2203.93,3336
2026-06-12 19:00:00,2203.93,2212.41,2199.22,2204.05,2624
2026-06-12 20:00:00,2204.05,2215.51,2196.28,2204.17,2882
2026-06-12 21:00:00,2204.17,2214.33,2202.92,2207.17,3270
2026-06-12 22:00:00,2207.17,2209.85,2204.84,2205.56,5363
2026-06-12 23:00:00,2205.56,2214.27,2196.5,2205.89,4900
2026-06-13 00:00:00,2205.89,2206.23,2197.34,2204.45,1534
2026-06-13 01:00:00,2204.45,2204.6,2201.77,2203.1,3704
2026-06-13 02:00:00,2203.1,2205.53,2199.15,2202.15,6499
2026-06-13 03:00:00,2202.15,2206.9,2197.82,2202.88,4844
2026-06-13 04:00:00,2202.88,2203.35,2201.04,2201.39,4514
2026-06-13 05:00:00,2201.39,2206.7,2200.98,2205.4,5991
2026-06-13 06:00:00,2205.4,2209.43,2196.66,2202.59,5802
2026-06-13 07:00:00,2202.59,2203.32,2198.52,2202.02,3280
2026-06-13 08:00:00,2202.02,2202.46,2197.1,2198.85,6881
2026-06-13 09:00:00,2198.85,2210.23,2198.35,2209.37,6223
2026-06-13 10:00:00,2209.37,2219.17,2207.14,2210.81,6729
2026-06-13 11:00:00,2210.81,2229.86,2210.66,2218.35,5068
2026-06-13 12:00:00,2218.35,2218.5,2205.56,2207.55,8819
2026-06-13 13:00:00,2207.55,2216.33,2207.17,2209.51,12863
2026-06-13 14:00:00,2209.51,2218.26,2209.33,2216.01,6138
2026-06-13 15:00:00,2216.01,2227.92,2215.1,2216.62,12768
2026-06-13 16:00:00,2216.62,2230.57,2216.29,2224.43,8989
2026-06-13 17:00:00,2224.43,2224.91,2219.18,2220.66,14146
2026-06-13 18:00:00,2220.66,2237.07,2220.49,2231.01,4050
2026-06-13 19:00:00,2231.01,2241.16,2227.95,2238.43,2455
2026-06-13 20:00:00,2238.43,2242.48,2235.56,2237.29,6109
2026-06-13 21:00:00,2237.29,2237.61,2235.23,2235.88,2079
2026-06-13 22:00:00,2235.88,2248.28,2230.66,2240.59,3437
2026-06-13 23:00:00,2240.59,2251.66,2240.16,2245.72,3497
2026-06-14 00:00:00,2245.72,2247.53,2238.34,2244.06,3165
2026-06-14 01:00:00,2244.06,2245.78,2239.78,2242.73,3630
2026-06-14 02:00:00,2242.73,2248.51,2239.17,2241.85,5240
2026-06-14 03:00:00,2241.85,2257.06,2230.17,2237.54,4000
2026-06-14 04:00:00,2237.54,2237.99,2229.52,2234.61,3142
2026-06-14 05:00:00,2234.61,2242.5,2219.55,2231.41,6212
2026-06-14 06:00:00,2231.41,2231.69,2222.78,2228.97,2997
2026-06-14 07:00:00,2228.97,2231.01,2214.04,2228.88,6102
2026-06-14 08:00:00,2228.88,2233.24,2227.57,2230.62,10348
2026-06-14 09:00:00,2230.62,2246.21,2230.39,2242.05,4666
2026-06-14 10:00:00,2242.05,2243.25,2230.71,2234.71,10216
2026-06-14 11:00:00,2234.71,2251.26,2234.55,2241.98,7592
2026-06-14 12:00:00,2241.98,2253.84,2238.24,2240.42,6509
2026-06-14 13:00:00,2240.42,2243.77,2236.24,2240.07,3942
2026-06-14 14:00:00,2240.07,2255.32,2234.05,2245.07,4738
2026-06-14 15:00:00,2245.07,2245.55,2229.85,2236.81,9864
2026-06-14 16:00:00,2236.81,2240.64,2228.33,2239.64,11754
2026-06-14 17:00:00,2239.64,2241.55,2239.27,2240.89,9468
2026-06-14 18:00:00,2240.89,2249.45,2237.96,2244.54,4214
2026-06-14 19:00:00,2244.54,2248.95,2240.56,2245.5,3121
2026-06-14 20:00:00,2245.5,2254.26,2245.25,2253.49,5514
2026-06-14 21:00:00,2253.49,2254.9,2243.54,2251.44,4753
2026-06-14 22:00:00,2251.44,2256.57,2246.65,2249.75,4346
2026-06-14 23:00:00,2249.75,2254.5,2243.3,2247.76,6380
2026-06-15 00:00:00,2247.76,2253.39,2240.41,2245.99,6362
2026-06-15 01:00:00,2245.99,2246.26,2239.75,2243.96,5005
2026-06-15 02:00:00,2243.96,2256.62,2243.81,2247.83,2018
2026-06-15 03:00:00,2247.83,2254.16,2247.47,2252.46,4185
2026-06-15 04:00:00,2252.46,2255.64,2248.78,2250.64,1527
2026-06-15 05:00:00,2250.64,2255.81,2246.02,2247.97,1765
2026-06-15 06:00:00,2247.97,2250.1,2247.59,2249.52,2806
2026-06-15 07:00:00,2249.52,2249.76,2242.01,2247.76,5553
2026-06-15 08:00:00,2247.76,2262.07,2244.73,2252.47,10898
2026-06-15 09:00:00,2252.47,2257.92,2243.42,2253.99,5082
2026-06-15 10:00:00,2253.99,2254.32,2241.27,2242.79,13587
2026-06-15 11:00:00,2242.79,2263.4,2242.66,2254.26,10758
2026-06-15 12:00:00,2254.26,2268.97,2254.08,2267.64,4642
2026-06-15 13:00:00,2267.64,2269.22,2250.36,2263.09,12733
2026-06-15 14:00:00,2263.09,2264.39,2259.85,2260.22,8302
2026-06-15 15:00:00,2260.22,2264.44,2259.79,2262.37,13301
2026-06-15 16:00:00,2262.37,2266.74,2261.56,2264.88,3744
2026-06-15 17:00:00,2264.88,2271.42,2264.52,2269.81,4182
2026-06-15 18:00:00,2269.81,2301.01,2269.45,2284.9,3527
2026-06-15 19:00:00,2284.9,2285.43,2280.42,2284.34,5350
2026-06-15 20:00:00,2284.34,2286.71,2275.49,2281.75,2389
2026-06-15 21:00:00,2281.75,2282.2,2273.04,2277.25,1678
2026-06-15 22:00:00,2277.25,2277.57,2270.47,2274.88,3479
2026-06-15 23:00:00,2274.88,2281.09,2267.84,2274.8,4010
2026-06-16 00:00:00,2274.8,2283.21,2273.04,2280.71,4382
2026-06-16 01:00:00,2280.71,2280.87,2274.07,2279.04,5484
2026-06-16 02:00:00,2279.04,2283.62,2278.58,2279.8,3544
2026-06-16 03:00:00,2279.8,2285.07,2279.37,2279.78,4483
2026-06-16 04:00:00,2279.78,2291.15,2275.11,2283.71,1850
2026-06-16 05:00:00,2283.71,2294.96,2283.36,2292.06,5782
2026-06-16 06:00:00,2292.06,2294.19,2284.89,2290.34,4918
2026-06-16 07:00:00,2290.34,2291.58,2286.89,2288.75,5330
2026-06-16 08:00:00,2288.75,2298.99,2288.35,2296.65,7627
2026-06-16 09:00:00,2296.65,2306.25,2296.25,2301.83,12988
2026-06-16 10:00:00,2301.83,2321.58,2301.34,2315.89,8192
2026-06-16 11:00:00,2315.89,2325.4,2313.79,2320.36,13248
2026-06-16 12:00:00,2320.36,2320.83,2309.94,2317.64,9431
2026-06-16 13:00:00,2317.64,2334.14,2317.4,2322.16,13477
2026-06-16 14:00:00,2322.16,2332.47,2322.02,2330.67,12854
2026-06-16 15:00:00,2330.67,2339.37,2330.4,2336.99,12784
2026-06-16 16:00:00,2336.99,2352.0,2336.64,2340.92,13877
2026-06-16 17:00:00,2340.92,2359.77,2340.53,2349.17,4261
2026-06-16 18:00:00,2349.17,2365.92,2348.75,2358.25,3858
2026-06-16 19:00:00,2358.25,2368.8,2347.89,2362.98,5354
2026-06-16 20:00:00,2362.98,2366.5,2362.67,2365.21,1882
2026-06-16 21:00:00,2365.21,2376.37,2348.45,2364.67,5716
2026-06-16 22:00:00,2364.67,2368.33,2359.0,2365.2,1906
2026-06-16 23:00:00,2365.2,2369.92,2364.77,2369.34,5840
2026-06-17 00:00:00,2369.34,2369.5,2361.65,2366.59,1565
2026-06-17 01:00:00,2366.59,2371.8,2362.16,2367.87,4489
2026-06-17 02:00:00,2367.87,2368.26,2362.99,2366.56,1727
2026-06-17 03:00:00,2366.56,2367.19,2365.01,2366.69,6477
2026-06-17 04:00:00,2366.69,2378.16,2357.15,2371.08,3684
2026-06-17 05:00:00,2371.08,2375.48,2365.1,2371.76,3741
2026-06-17 06:00:00,2371.76,2375.74,2368.63,2371.95,6301
2026-06-17 07:00:00,2371.95,2372.26,2357.78,2367.33,6253
2026-06-17 08:00:00,2367.33,2377.04,2366.6,2373.18,6626
2026-06-17 09:00:00,2373.18,2379.09,2373.02,2378.24,5343
2026-06-17 10:00:00,2378.24,2399.75,2377.98,2395.26,12179
2026-06-17 11:00:00,2395.26,2395.77,2388.17,2392.85,9026
2026-06-17 12:00:00,2392.85,2395.18,2383.9,2394.6,5896
2026-06-17 13:00:00,2394.6,2400.91,2394.46,2396.58,5585
2026-06-17 14:00:00,2396.58,2410.29,2396.19,2409.08,5722
2026-06-17 15:00:00,2409.08,2418.78,2404.04,2408.34,7917
2026-06-17 16:00:00,2408.34,2411.33,2408.0,2410.57,4428
2026-06-17 17:00:00,2410.57,2416.5,2405.89,2415.42,13945
2026-06-17 18:00:00,2415.42,2418.24,2415.09,2416.92,4632
2026-06-17 19:00:00,2416.92,2418.3,2412.85,2415.4,3332
2026-06-17 20:00:00,2415.4,2420.07,2413.15,2416.1,6138
2026-06-17 21:00:00,2416.1,2423.29,2415.75,2419.87,3957
2026-06-17 22:00:00,2419.87,2420.29,2406.72,2416.33,3702
2026-06-17 23:00:00,2416.33,2419.52,2415.47,2416.82,4180
2026-06-18 00:00:00,2416.82,2420.13,2410.95,2414.41,3598
2026-06-18 01:00:00,2414.41,2429.71,2414.0,2418.6,4666
2026-06-18 02:00:00,2418.6,2419.02,2406.9,2413.33,3427
2026-06-18 03:00:00,2413.33,2413.5,2408.76,2411.42,5950
2026-06-18 04:00:00,2411.42,2417.86,2411.07,2412.76,4616
2026-06-18 05:00:00,2412.76,2419.78,2412.65,2418.23,4387
2026-06-18 06:00:00,2418.23,2421.23,2415.09,2418.03,5843
2026-06-18 07:00:00,2418.03,2426.11,2400.02,2416.13,6128
2026-06-18 08:00:00,2416.13,2434.79,2415.9,2431.16,11066
2026-06-18 09:00:00,2431.16,2431.35,2416.77,2419.62,5035
2026-06-18 10:00:00,2419.62,2419.92,2397.93,2402.18,6160
2026-06-18 11:00:00,2402.18,2407.51,2401.83,2405.69,7583
2026-06-18 12:00:00,2405.69,2405.94,2396.55,2401.73,8232
2026-06-18 13:00:00,2401.73,2402.09,2390.78,2393.69,5706
2026-06-18 14:00:00,2393.69,2409.18,2393.45,2399.3,6287
2026-06-18 15:00:00,2399.3,2404.43,2399.03,2401.24,11343
2026-06-18 16:00:00,2401.24,2401.59,2391.72,2396.81,3975
2026-06-18 17:00:00,2396.81,2403.06,2378.27,2386.74,6490
2026-06-18 18:00:00,2386.74,2397.51,2386.44,2393.63,3623
2026-06-18 19:00:00,2393.63,2398.37,2393.24,2395.9,6382
2026-06-18 20:00:00,2395.9,2398.81,2393.93,2395.59,4342
2026-06-18 21:00:00,2395.59,2402.63,2395.12,2401.99,3164
2026-06-18 22:00:00,2401.99,2402.48,2393.01,2398.33,5448
2026-06-18 23:00:00,2398.33,2398.79,2379.06,2393.09,2894
2026-06-19 00:00:00,2393.09,2396.29,2386.41,2390.74,5572
2026-06-19 01:00:00,2390.74,2397.25,2384.69,2390.61,5134
2026-06-19 02:00:00,2390.61,2395.56,2390.25,2391.48,1714
2026-06-19 03:00:00,2391.48,2397.06,2389.5,2390.67,4572
2026-06-19 04:00:00,2390.67,2397.68,2379.84,2391.92,5554
2026-06-19 05:00:00,2391.92,2405.44,2385.25,2387.64,5972
2026-06-19 06:00:00,2387.64,2394.25,2387.38,2392.64,3959
2026-06-19 07:00:00,2392.64,2399.23,2388.72,2392.38,5206
2026-06-19 08:00:00,2392.38,2402.17,2391.98,2401.22,10496
2026-06-19 09:00:00,2401.22,2414.48,2399.89,2403.95,5953
2026-06-19 10:00:00,2403.95,2407.87,2403.84,2407.58,4199
2026-06-19 11:00:00,2407.58,2415.69,2407.43,2412.12,10931
2026-06-19 12:00:00,2412.12,2424.94,2404.04,2415.7,3773
2026-06-19 13:00:00,2415.7,2422.87,2414.67,2420.83,13963
2026-06-19 14:00:00,2420.83,2439.83,2420.34,2431.47,4065
2026-06-19 15:00:00,2431.47,2437.56,2425.97,2433.06,11332
2026-06-19 16:00:00,2433.06,2443.75,2430.09,2438.76,9631
2026-06-19 17:00:00,2438.76,2442.53,2437.17,2438.06,11363
2026-06-19 18:00:00,2438.06,2450.86,2437.81,2449.67,6249
2026-06-19 19:00:00,2449.67,2453.43,2440.62,2447.31,4569
2026-06-19 20:00:00,2447.31,2457.45,2447.11,2453.7,5494
2026-06-19 21:00:00,2453.7,2456.04,2450.63,2453.58,4612
2026-06-19 22:00:00,2453.58,2453.92,2444.77,2448.56,1502
2026-06-19 23:00:00,2448.56,2450.17,2444.98,2449.05,2617
2026-06-20 00:00:00,2449.05,2449.18,2445.65,2446.67,2582
2026-06-20 01:00:00,2446.67,2455.02,2438.92,2449.67,6002
2026-06-20 02:00:00,2449.67,2449.98,2446.4,2447.4,3017
2026-06-20 03:00:00,2447.4,2447.53,2445.37,2445.85,6346
2026-06-20 04:00:00,2445.85,2446.16,2438.85,2439.24,3395
2026-06-20 05:00:00,2439.24,2441.7,2433.89,2437.68,5079
2026-06-20 06:00:00,2437.68,2437.79,2428.62,2429.21,4133
2026-06-20 07:00:00,2429.21,2429.45,2418.63,2423.71,6483
2026-06-20 08:00:00,2423.71,2430.96,2423.48,2429.8,8533
2026-06-20 09:00:00,2429.8,2436.59,2429.63,2436.11,5526
2026-06-20 10:00:00,2436.11,2440.19,2435.82,2439.55,12680
2026-06-20 11:00:00,2439.55,2439.83,2429.76,2431.81,9510
2026-06-20 12:00:00,2431.81,2441.44,2425.16,2431.45,5165
2026-06-20 13:00:00,2431.45,2441.05,2426.19,2431.44,7048
2026-06-20 14:00:00,2431.44,2431.71,2420.13,2422.21,12304
2026-06-20 15:00:00,2422.21,2447.05,2421.75,2434.24,3751
2026-06-20 16:00:00,2434.24,2444.71,2434.06,2441.3,7462
2026-06-20 17:00:00,2441.3,2451.02,2430.77,2439.55,4444
2026-06-20 18:00:00,2439.55,2442.07,2438.95,2439.78,5076
2026-06-20 19:00:00,2439.78,2449.77,2430.93,2440.54,3851
2026-06-20 20:00:00,2440.54,2440.87,2431.1,2433.41,3634
2026-06-20 21:00:00,2433.41,2442.46,2429.33,2432.57,6338
2026-06-20 22:00:00,2432.57,2435.9,2427.41,2430.21,3975
2026-06-20 23:00:00,2430.21,2441.33,2423.7,2426.74,6045
2026-06-21 00:00:00,2426.74,2430.73,2424.42,2425.79,2285
2026-06-21 01:00:00,2425.79,2438.06,2422.77,2432.1,5597
2026-06-21 02:00:00,2432.1,2438.17,2429.53,2434.38,4290
2026-06-21 03:00:00,2434.38,2434.66,2431.98,2432.41,3657
2026-06-21 04:00:00,2432.41,2440.1,2432.02,2434.44,2178
2026-06-21 05:00:00,2434.44,2444.81,2434.24,2439.38,5028
2026-06-21 06:00:00,2439.38,2456.21,2431.11,2442.66,5059
2026-06-21 07:00:00,2442.66,2444.7,2440.66,2442.9,1870
2026-06-21 08:00:00,2442.9,2444.8,2433.58,2437.73,9761
2026-06-21 09:00:00,2437.73,2450.41,2435.08,2443.35,4886
2026-06-21 10:00:00,2443.35,2448.39,2442.98,2446.54,12980
2026-06-21 11:00:00,2446.54,2455.92,2441.67,2453.78,5330
2026-06-21 12:00:00,2453.78,2460.02,2453.34,2458.93,5137
2026-06-21 13:00:00,2458.93,2476.58,2458.67,2467.46,8784
2026-06-21 14:00:00,2467.46,2467.9,2462.13,2463.14,9853
2026-06-21 15:00:00,2463.14,2474.94,2462.73,2473.86,8415
2026-06-21 16:00:00,2473.86,2483.57,2467.57,2475.49,11932
2026-06-21 17:00:00,2475.49,2495.83,2474.91,2492.48,8632
2026-06-21 18:00:00,2492.48,2492.68,2476.54,2486.85,6021
2026-06-21 19:00:00,2486.85,2500.12,2486.42,2493.11,4626
2026-06-21 20:00:00,2493.11,2494.6,2492.21,2493.85,3876
2026-06-21 21:00:00,2493.85,2499.41,2491.41,2491.54,1953
2026-06-21 22:00:00,2491.54,2496.25,2485.12,2489.84,4959
2026-06-21 23:00:00,2489.84,2491.32,2483.13,2488.72,6359
2026-06-22 00:00:00,2488.72,2491.12,2485.08,2490.27,5001
2026-06-22 01:00:00,2490.27,2494.56,2488.35,2492.17,5047
2026-06-22 02:00:00,2492.17,2498.03,2487.82,2490.15,2648
2026-06-22 03:00:00,2490.15,2490.31,2487.09,2490.09,2022
2026-06-22 04:00:00,2490.09,2507.78,2485.6,2497.81,6077
2026-06-22 05:00:00,2497.81,2507.31,2497.4,2504.07,1621
2026-06-22 06:00:00,2504.07,2509.15,2501.8,2505.67,5118
2026-06-22 07:00:00,2505.67,2517.08,2504.8,2505.84,6176
2026-06-22 08:00:00,2505.84,2507.36,2495.19,2506.85,11488
2026-06-22 09:00:00,2506.85,2523.81,2506.63,2511.94,10082
2026-06-22 10:00:00,2511.94,2512.05,2503.14,2503.51,8078
2026-06-22 11:00:00,2503.51,2504.81,2500.6,2501.41,9253
2026-06-22 12:00:00,2501.41,2501.55,2483.32,2487.73,13888
2026-06-22 13:00:00,2487.73,2491.61,2487.58,2491.02,10575
2026-06-22 14:00:00,2491.02,2502.81,2490.57,2496.35,11312
2026-06-22 15:00:00,2496.35,2497.09,2489.32,2492.41,9497
2026-06-22 16:00:00,2492.41,2509.67,2492.13,2505.37,13202
2026-06-22 17:00:00,2505.37,2505.57,2492.05,2495.3,6564
2026-06-22 18:00:00,2495.3,2495.64,2479.77,2483.32,1776
2026-06-22 19:00:00,2483.32,2487.42,2470.67,2484.16,2748
2026-06-22 20:00:00,2484.16,2490.75,2483.88,2487.94,2624
2026-06-22 21:00:00,2487.94,2495.8,2487.64,2494.01,4401
2026-06-22 22:00:00,2494.01,2497.66,2485.56,2492.39,3157
2026-06-22 23:00:00,2492.39,2496.99,2489.9,2496.29,3253
2026-06-23 00:00:00,2496.29,2499.15,2492.45,2496.19,6102
2026-06-23 01:00:00,2496.19,2497.25,2493.87,2495.6,5158
2026-06-23 02:00:00,2495.6,2500.56,2488.63,2498.81,4902
2026-06-23 03:00:00,2498.81,2502.9,2498.45,2501.18,5832
2026-06-23 04:00:00,2501.18,2501.46,2487.35,2495.54,2251
2026-06-23 05:00:00,2495.54,2509.84,2495.06,2500.89,1664
2026-06-23 06:00:00,2500.89,2508.73,2500.53,2505.89,3192
2026-06-23 07:00:00,2505.89,2506.12,2497.81,2503.67,3456
2026-06-23 08:00:00,2503.67,2511.59,2500.83,2506.95,11792
2026-06-23 09:00:00,2506.95,2516.18,2504.35,2511.05,9405
2026-06-23 10:00:00,2511.05,2518.63,2510.62,2513.22,10535
2026-06-23 11:00:00,2513.22,2513.34,2507.51,2508.7,7189
2026-06-23 12:00:00,2508.7,2509.1,2500.8,2503.17,8630
2026-06-23 13:00:00,2503.17,2512.5,2500.32,2502.98,13257
2026-06-23 14:00:00,2502.98,2518.48,2502.86,2512.68,11431
2026-06-23 15:00:00,2512.68,2527.41,2512.55,2517.2,5020
2026-06-23 16:00:00,2517.2,2517.37,2513.56,2514.16,11611
2026-06-23 17:00:00,2514.16,2523.28,2513.67,2520.57,5398
2026-06-23 18:00:00,2520.57,2521.05,2496.73,2497.06,3492
2026-06-23 19:00:00,2497.06,2506.86,2494.58,2501.23,3159
2026-06-23 20:00:00,2501.23,2502.5,2491.76,2495.0,1640
2026-06-23 21:00:00,2495.0,2498.46,2486.56,2493.73,2219
2026-06-23 22:00:00,2493.73,2494.13,2476.87,2489.74,3150
2026-06-23 23:00:00,2489.74,2490.34,2478.16,2485.13,5073
2026-06-24 00:00:00,2485.13,2502.38,2484.79,2489.32,4974
2026-06-24 01:00:00,2489.32,2493.08,2486.52,2487.68,2515
2026-06-24 02:00:00,2487.68,2494.15,2486.41,2488.95,5883
2026-06-24 03:00:00,2488.95,2489.81,2482.29,2488.81,1842
2026-06-24 04:00:00,2488.81,2492.12,2483.87,2490.55,4683
2026-06-24 05:00:00,2490.55,2499.99,2489.67,2490.86,4201
2026-06-24 06:00:00,2490.86,2490.98,2485.31,2486.29,2475
2026-06-24 07:00:00,2486.29,2493.72,2483.93,2489.89,4083
2026-06-24 08:00:00,2489.89,2490.26,2484.95,2485.87,10164
2026-06-24 09:00:00,2485.87,2487.81,2459.43,2473.18,7310
2026-06-24 10:00:00,2473.18,2473.35,2468.57,2469.72,13037
2026-06-24 11:00:00,2469.72,2489.54,2469.47,2481.97,13112
2026-06-24 12:00:00,2481.97,2495.93,2481.55,2488.94,3322
2026-06-24 13:00:00,2488.94,2489.3,2480.66,2486.11,13428
2026-06-24 14:00:00,2486.11,2486.47,2477.64,2483.27,9079
2026-06-24 15:00:00,2483.27,2486.93,2473.94,2480.66,6529
2026-06-24 16:00:00,2480.66,2500.19,2480.25,2497.7,5748
2026-06-24 17:00:00,2497.7,2516.39,2497.31,2500.86,4666
2026-06-24 18:00:00,2500.86,2505.69,2500.37,2504.42,2400
2026-06-24 19:00:00,2504.42,2510.22,2504.1,2508.17,5247
2026-06-24 20:00:00,2508.17,2513.76,2506.7,2509.06,5564
2026-06-24 21:00:00,2509.06,2511.48,2506.06,2508.16,2971
2026-06-24 22:00:00,2508.16,2511.64,2505.71,2507.48,4603
2026-06-24 23:00:00,2507.48,2513.5,2504.01,2507.25,1826
2026-06-25 00:00:00,2507.25,2512.43,2503.3,2507.15,1573
2026-06-25 01:00:00,2507.15,2513.54,2506.92,2509.81,1750
2026-06-25 02:00:00,2509.81,2513.57,2509.33,2510.03,3997
2026-06-25 03:00:00,2510.03,2516.1,2507.7,2512.71,3902
2026-06-25 04:00:00,2512.71,2513.1,2511.36,2512.45,6128
2026-06-25 05:00:00,2512.45,2516.19,2509.29,2512.76,1795
2026-06-25 06:00:00,2512.76,2513.06,2505.07,2505.57,1797
2026-06-25 07:00:00,2505.57,2510.17,2505.36,2508.91,1801
2026-06-25 08:00:00,2508.91,2513.92,2508.57,2511.79,13435
2026-06-25 09:00:00,2511.79,2525.76,2511.65,2520.08,4584
2026-06-25 10:00:00,2520.08,2520.34,2485.54,2496.19,11272
2026-06-25 11:00:00,2496.19,2516.85,2496.05,2513.42,6894
2026-06-25 12:00:00,2513.42,2516.67,2495.91,2512.29,3414
2026-06-25 13:00:00,2512.29,2523.88,2512.07,2521.49,8307
2026-06-25 14:00:00,2521.49,2521.93,2511.92,2512.89,9211
2026-06-25 15:00:00,2512.89,2518.51,2512.4,2517.99,9556
2026-06-25 16:00:00,2517.99,2518.47,2496.35,2509.29,14049
2026-06-25 17:00:00,2509.29,2509.45,2492.83,2504.16,13398
2026-06-25 18:00:00,2504.16,2534.14,2504.05,2520.01,6448
2026-06-25 19:00:00,2520.01,2526.47,2510.9,2519.35,4218
2026-06-25 20:00:00,2519.35,2522.81,2519.04,2520.17,5435
2026-06-25 21:00:00,2520.17,2532.3,2520.07,2523.36,2162
2026-06-25 22:00:00,2523.36,2529.56,2517.77,2525.19,1507
2026-06-25 23:00:00,2525.19,2527.36,2525.02,2525.77,5183
2026-06-26 00:00:00,2525.77,2529.74,2519.12,2527.13,4587
2026-06-26 01:00:00,2527.13,2539.36,2526.96,2535.92,6261
2026-06-26 02:00:00,2535.92,2553.47,2531.55,2535.74,2168
2026-06-26 03:00:00,2535.74,2543.29,2526.1,2536.51,4664
2026-06-26 04:00:00,2536.51,2542.82,2536.28,2540.38,2785
2026-06-26 05:00:00,2540.38,2550.69,2531.9,2544.46,5120
2026-06-26 06:00:00,2544.46,2556.35,2544.19,2548.84,1660
2026-06-26 07:00:00,2548.84,2552.52,2548.61,2551.22,3898
2026-06-26 08:00:00,2551.22,2551.33,2534.83,2541.66,10439
2026-06-26 09:00:00,2541.66,2557.46,2541.31,2555.38,3337
2026-06-26 10:00:00,2555.38,2555.53,2543.37,2545.78,8872
2026-06-26 11:00:00,2545.78,2549.45,2545.58,2548.33,13081
2026-06-26 12:00:00,2548.33,2548.55,2541.47,2542.03,8965
2026-06-26 13:00:00,2542.03,2546.35,2539.18,2541.52,14227
2026-06-26 14:00:00,2541.52,2550.42,2540.66,2544.29,8397
2026-06-26 15:00:00,2544.29,2552.93,2541.85,2547.0,9719
2026-06-26 16:00:00,2547.0,2553.14,2543.34,2550.56,5616
2026-06-26 17:00:00,2550.56,2569.34,2550.27,2564.17,3993
2026-06-26 18:00:00,2564.17,2578.32,2561.77,2568.02,6332
2026-06-26 19:00:00,2568.02,2568.46,2566.61,2567.15,3711
2026-06-26 20:00:00,2567.15,2573.58,2557.98,2570.74,1819
2026-06-26 21:00:00,2570.74,2585.15,2570.61,2575.18,6027
2026-06-26 22:00:00,2575.18,2576.9,2563.87,2570.67,4215
2026-06-26 23:00:00,2570.67,2575.6,2570.37,2572.91,2133
2026-06-27 00:00:00,2572.91,2586.95,2567.07,2575.54,3205
2026-06-27 01:00:00,2575.54,2580.0,2564.92,2574.47,6320
2026-06-27 02:00:00,2574.47,2582.07,2571.51,2579.61,2172
2026-06-27 03:00:00,2579.61,2590.25,2577.84,2579.08,3779
2026-06-27 04:00:00,2579.08,2583.04,2574.5,2579.58,5047
2026-06-27 05:00:00,2579.58,2588.2,2575.74,2578.97,1970
2026-06-27 06:00:00,2578.97,2590.47,2572.21,2579.06,4731
2026-06-27 07:00:00,2579.06,2587.85,2555.43,2575.02,4107
2026-06-27 08:00:00,2575.02,2575.13,2557.55,2562.86,10630
2026-06-27 09:00:00,2562.86,2579.0,2562.55,2576.37,9064
2026-06-27 10:00:00,2576.37,2576.7,2567.81,2569.21,13633
2026-06-27 11:00:00,2569.21,2569.42,2559.08,2560.86,6340
2026-06-27 12:00:00,2560.86,2561.31,2535.05,2542.8,12925
2026-06-27 13:00:00,2542.8,2550.11,2523.69,2537.47,5907
2026-06-27 14:00:00,2537.47,2537.91,2520.46,2526.46,7502
2026-06-27 15:00:00,2526.46,2558.25,2526.0,2540.18,5313
2026-06-27 16:00:00,2540.18,2550.34,2539.71,2548.66,6857
2026-06-27 17:00:00,2548.66,2548.84,2535.08,2542.91,7002
2026-06-27 18:00:00,2542.91,2562.74,2542.76,2561.85,3925
2026-06-27 19:00:00,2561.85,2567.35,2561.64,2565.51,1925
2026-06-27 20:00:00,2565.51,2568.34,2554.36,2564.34,3287
2026-06-27 21:00:00,2564.34,2564.52,2548.1,2555.16,4084
2026-06-27 22:00:00,2555.16,2565.61,2554.8,2563.63,6148
2026-06-27 23:00:00,2563.63,2563.9,2553.39,2558.54,1668
